pair_id,tier,split,group_id,clean_id,corrupt_id,reliability,winner,agreement_c1,agreement_c2,clean_schedule,corrupt_schedule,strict_boundary_pair,same_grid,same_questions,same_reports,cohort,direction,recipient_id,donor_id,site,patch_site,layer,condition,job_id,baseline_margin,patched_margin,baseline_truth_signed_margin,patched_truth_signed_margin,truth_signed_change,margin_change,baseline_correct,patched_correct,baseline_top_token_correct,patched_top_token_correct,repair,damage,full_vocab_repair,full_vocab_damage,choice_changed,buffered_repair,buffered_damage,directional_effect
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,final_prompt,final_prompt,13,cross_patch,644b0d2ffaa9a54a07f837d6,-0.5,-0.5,0.5,0.5,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,final_prompt,final_prompt,13,self_patch,9a779c6ce20c727878bc4d2c,-0.5,-0.5,0.5,0.5,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,final_prompt,final_prompt,13,same_label_resampled,34cca7ed5779e6b38b311123,-0.5,-0.5,0.5,0.5,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,final_prompt,final_prompt,13,training_group_mean,1d7408decdbc7fe067d906ae,-0.5,-0.375,0.5,0.375,-0.125,0.125,True,True,True,True,False,False,False,False,False,False,False,0.125
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,final_prompt,domain_boundary,13,off_target,532425eab87c28478a8f4417,-0.5,-0.5,0.5,0.5,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,answer_prefix,answer_prefix,30,cross_patch,8e0a408f6685f2ab6ed8b4fa,-0.5,0.375,0.5,-0.375,-0.875,0.875,True,False,True,False,False,True,False,True,True,False,True,0.875
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,answer_prefix,answer_prefix,30,self_patch,2936bb8658e2084091c88351,-0.5,-0.5,0.5,0.5,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,answer_prefix,answer_prefix,30,same_label_resampled,a328c1fd546f3ab72371db64,-0.5,-0.25,0.5,0.25,-0.25,0.25,True,True,True,True,False,False,False,False,False,False,False,0.25
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,answer_prefix,answer_prefix,30,training_group_mean,403e84849e83611fe11b6906,-0.5,0.0,0.5,-0.0,-0.5,0.5,True,False,True,False,False,True,False,True,True,False,False,0.5
0b6358c367779bd1e8d9,grid,train,006dac76278839f1f53d,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,3/20,C2,3,1,54,46,True,True,False,False,grid_train_followup,noising,c55e66a0e08949e6dfb65d35,f2d84016ba3ebf038c2c6b7a,answer_prefix,domain_boundary,30,off_target,57752a9f7db9f55207e7b138,-0.5,-0.5,0.5,0.5,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,final_prompt,final_prompt,13,cross_patch,9c6414b60a0799d5cd542c20,0.125,0.125,-0.125,-0.125,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,final_prompt,final_prompt,13,self_patch,093911e0fe92eb90693db18b,0.125,0.125,-0.125,-0.125,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,final_prompt,final_prompt,13,resampled_self_fallback,03a4648007bb6df756b166cd,0.125,0.125,-0.125,-0.125,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,final_prompt,final_prompt,13,training_group_mean,0d2f24c1188c210a17ea337d,0.125,0.25,-0.125,-0.25,-0.125,0.125,False,False,False,False,False,False,False,False,False,False,False,-0.125
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,final_prompt,domain_boundary,13,off_target,15d447f977ad8388cbdae476,0.125,0.125,-0.125,-0.125,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,answer_prefix,answer_prefix,30,cross_patch,a34a089161c7f53e0e028893,0.125,-0.125,-0.125,0.125,0.25,-0.25,False,True,False,True,True,False,True,False,True,False,False,0.25
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,answer_prefix,answer_prefix,30,self_patch,d1460c9fbcdf74e6ac928ef4,0.125,0.125,-0.125,-0.125,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,answer_prefix,answer_prefix,30,resampled_self_fallback,543895c6de89ca98fa293a59,0.125,0.125,-0.125,-0.125,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,answer_prefix,answer_prefix,30,training_group_mean,ab7442b6a92cb531b642c621,0.125,-0.125,-0.125,0.125,0.25,-0.25,False,True,False,True,True,False,True,False,True,False,False,0.25
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,denoising,72d1ed6078f68127b2eee208,42640c507ba2f5edd8f6d080,answer_prefix,domain_boundary,30,off_target,22503a61b3c9f3c49234b323,0.125,0.125,-0.125,-0.125,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,final_prompt,final_prompt,13,cross_patch,4d3b4517c8ac600ba9124d61,-0.25,-0.25,0.25,0.25,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,final_prompt,final_prompt,13,self_patch,52fd5d86d1759498b44f984b,-0.25,-0.25,0.25,0.25,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,final_prompt,final_prompt,13,same_label_resampled,80d9c248a6a1ff06f67e0478,-0.25,-0.125,0.25,0.125,-0.125,0.125,True,True,True,True,False,False,False,False,False,False,False,0.125
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,final_prompt,final_prompt,13,training_group_mean,33082800fb57d0f3145fe8b8,-0.25,-0.125,0.25,0.125,-0.125,0.125,True,True,True,True,False,False,False,False,False,False,False,0.125
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,final_prompt,domain_boundary,13,off_target,7c7c4352a584b7fdd2a88eb5,-0.25,-0.25,0.25,0.25,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,answer_prefix,answer_prefix,30,cross_patch,d6b7d595387e7435cd4e7e36,-0.25,0.25,0.25,-0.25,-0.5,0.5,True,False,True,False,False,True,False,True,True,False,True,0.5
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,answer_prefix,answer_prefix,30,self_patch,ddbaca1de92ffd776793afbb,-0.25,-0.25,0.25,0.25,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,answer_prefix,answer_prefix,30,same_label_resampled,dd3f114a2ebd9df7e2123e22,-0.25,-0.625,0.25,0.625,0.375,-0.375,True,True,True,True,False,False,False,False,False,False,False,-0.375
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,answer_prefix,answer_prefix,30,training_group_mean,e3decc45b1580205721d8fb4,-0.25,-0.25,0.25,0.25,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
0cf3da6edc5041567c47,grid,train,0358ea7a5a31e0659f3f,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,9/20,C2,3,2,36,26,True,True,False,True,grid_train_followup,noising,42640c507ba2f5edd8f6d080,72d1ed6078f68127b2eee208,answer_prefix,domain_boundary,30,off_target,8ef6b243dec87be1711bb892,-0.25,-0.25,0.25,0.25,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,final_prompt,final_prompt,13,cross_patch,a0dcbc00700397534d144ea9,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,final_prompt,final_prompt,13,self_patch,5bcf9647a38df4acbef82087,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,final_prompt,final_prompt,13,same_label_resampled,ce78ef9403bb6374814ae375,0.75,0.875,-0.75,-0.875,-0.125,0.125,False,False,False,False,False,False,False,False,False,False,False,-0.125
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,final_prompt,final_prompt,13,training_group_mean,a050f2d27d6fdb13b47bcfd7,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,final_prompt,domain_boundary,13,off_target,ea25da9d777a1a8a46e568d9,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,answer_prefix,answer_prefix,30,cross_patch,1c99de37cf0c3b8a27467584,0.75,-1.0,-0.75,1.0,1.75,-1.75,False,True,False,True,True,False,True,False,True,True,False,1.75
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,answer_prefix,answer_prefix,30,self_patch,f19c90a1b5452132efb58858,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,answer_prefix,answer_prefix,30,same_label_resampled,1ce81bc5493bf8c6b95bc30e,0.75,0.625,-0.75,-0.625,0.125,-0.125,False,False,False,False,False,False,False,False,False,False,False,0.125
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,answer_prefix,answer_prefix,30,training_group_mean,661c7de4849aaf86a9453527,0.75,-0.125,-0.75,0.125,0.875,-0.875,False,True,False,True,True,False,True,False,True,False,False,0.875
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,denoising,b6d6fcc0d393e01437fb5765,d4c0168eb832a75fde0ebbc0,answer_prefix,domain_boundary,30,off_target,6edbed73e05582540052ce88,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,noising,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,final_prompt,final_prompt,13,cross_patch,8d4e5578344a47f55a5538c2,-1.125,-1.125,1.125,1.125,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,noising,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,final_prompt,final_prompt,13,self_patch,508cca79f06b828c8435e1d6,-1.125,-1.125,1.125,1.125,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,noising,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,final_prompt,final_prompt,13,same_label_resampled,ea7ce55e90d5f138e7ef86ed,-1.125,-1.25,1.125,1.25,0.125,-0.125,True,True,True,True,False,False,False,False,False,False,False,-0.125
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,noising,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,final_prompt,final_prompt,13,training_group_mean,2fc0c3f95cfa71c6e1ae116d,-1.125,-1.125,1.125,1.125,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,noising,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,final_prompt,domain_boundary,13,off_target,db9a9da48cded9a671af4e0e,-1.125,-1.125,1.125,1.125,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,noising,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,answer_prefix,answer_prefix,30,cross_patch,30e8fadaa3a37055e0534f72,-1.125,0.5,1.125,-0.5,-1.625,1.625,True,False,True,False,False,True,False,True,True,False,True,1.625
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,noising,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,answer_prefix,answer_prefix,30,self_patch,64d5072023577627fc80de93,-1.125,-1.125,1.125,1.125,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
10bc048610c24e97a3e7,grid,train,0384d8764a73c20ceeb2,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,1/20,C2,2,1,30,33,True,True,False,False,grid_train_followup,noising,d4c0168eb832a75fde0ebbc0,b6d6fcc0d393e01437fb5765,answer_prefix,answer_prefix,30,same_label_resampled,14e6478a74e2af43016dccd1,-1.125,-1.125,1.125,1.125,-0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,0.0
